Log file open, 12/10/22 10:45:49
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.12.10-10.46.10:940][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.12.10-10.46.11:269][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.12.10-10.46.11:269][  0]LogTargetPlatformManager:   VVM_1_0
[2022.12.10-10.46.11:269][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.12.10-10.46.11:269][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.12.10-10.46.11:269][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.12.10-10.46.11:269][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.12.10-10.46.11:269][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.12.10-10.46.11:288][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.12.10-10.46.12:956][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../GitProd/YinGameplayAbilitySystemTest/YinProject/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.12.10-10.46.12:959][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.12.10-10.46.12:959][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../GitProd/YinGameplayAbilitySystemTest/YinProject/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.10-10.46.12:959][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.12.10-10.46.13:147][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.12.10-10.46.13:166][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.10-10.46.13:166][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.12.10-10.46.13:205][  0]LogDerivedDataCache: Speed tests for C:/Users/Luke/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.04 seconds
[2022.12.10-10.46.13:205][  0]LogDerivedDataCache: Display: Performance to C:/Users/Luke/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.30ms. RandomReadSpeed=121.36MBs, RandomWriteSpeed=98.02MBs. Assigned SpeedClass 'Local'
[2022.12.10-10.46.13:206][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Luke/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.12.10-10.46.13:206][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.12.10-10.46.13:206][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.12.10-10.46.13:228][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.12.10-10.46.13:235][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.12.10-10.46.13:620][  0]LogShaderCompilers: Guid format shader working directory is -18 characters bigger than the processId version (../../../../../GitProd/YinGameplayAbilitySystemTest/YinProject/Intermediate/Shaders/WorkingDirectory/34944/).
[2022.12.10-10.46.13:623][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Luke/AppData/Local/Temp/UnrealShaderWorkingDir/B95EFD844C7D179E1598F1B7ECFB1450/'.
[2022.12.10-10.46.13:671][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.12.10-10.46.13:684][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2022.12.10-10.46.22:453][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../GitProd/YinGameplayAbilitySystemTest/YinProject/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.10-10.46.22:453][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: ---
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: ---
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.12.10-10.46.23:888][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.12.10-10.46.24:142][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.12.10-10.46.29:588][  0]LogSlate: Using FreeType 2.10.0
[2022.12.10-10.46.29:654][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.12.10-10.46.30:837][  0]LogAssetRegistry: FAssetRegistry took 0.1474 seconds to start up
[2022.12.10-10.46.31:142][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.12.10-10.47.09:176][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.12.10-10.47.09:787][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: Available device profiles:
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC1800][00000ABC48473000 52] GlobalDefaults, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC3C00][00000ABC48480000 52] Windows, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC3E00][00000ABC48482800 52] WindowsEditor, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC3000][00000ABC3E5C0000 52] WindowsServer, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC1C00][00000ABC4A3AC800 52] WindowsClient, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC0200][00000ABC477E2800 52] IOS, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC3800][00000ABC48485000 52] iPadAir2, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC4800][00000ABC55A20000 52] IPadPro, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC4A00][00000ABC55A22800 52] iPadAir3, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC4400][00000ABC55A27800 52] iPadAir4, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC2200][00000ABC55A2A000 52] iPadAir5, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC3A00][00000ABC55A2C800 52] iPadMini4, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC4E00][00000ABC477E7800 52] iPadMini5, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC2A00][00000ABC55A25000 52] iPadMini6, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC6400][00000ABC55A15000 52] iPhone6S, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC6600][00000ABC55A12800 52] iPhone7, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC6800][00000ABC55A10000 52] iPodTouch7, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC2E00][00000ABC55A1A000 52] iPhone6SPlus, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC5800][00000ABC55A1C800 52] iPhone7Plus, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC2600][00000ABC4AEEC800 52] iPhoneSE, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC3600][00000ABC53FE0000 52] iPhone8, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC6000][00000ABC53FE5000 52] iPhone8Plus, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC4C00][00000ABC53FE7800 52] iPhoneX, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC6E00][00000ABC53FEA000 52] iPhoneXS, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC6200][00000ABC53FEC800 52] iPhoneXSMax, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC3200][00000ABC55A17800 52] iPhoneXR, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC2000][00000ABC53FF0000 52] iPhone11, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC4000][00000ABC53FF5000 52] iPhone11Pro, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC5E00][00000ABC53FF7800 52] iPhone11ProMax, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC4200][00000ABC53FFA000 52] iPhoneSE2, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC5400][00000ABC53FFC800 52] iPhone12Mini, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC5000][00000ABC53FE2800 52] iPhone12, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC2800][00000ABC55A40000 52] iPhone12Pro, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC2C00][00000ABC55A45000 52] iPhone12ProMax, 
[2022.12.10-10.47.09:809][  0]LogDeviceProfileManager: 	[00000ABC53DC5C00][00000ABC55A47800 52] iPhone13Mini, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC3400][00000ABC55A4A000 52] iPhone13, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC7000][00000ABC55A4C800 52] iPhone13Pro, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC6C00][00000ABC53FF2800 52] iPhone13ProMax, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC7C00][00000ABC55A50000 52] iPhoneSE3, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC5600][00000ABC55A55000 52] iPhone14, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC7400][00000ABC55A57800 52] iPhone14Plus, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC7600][00000ABC55A5A000 52] iPhone14Pro, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC7A00][00000ABC55A5C800 52] iPhone14ProMax, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC7800][00000ABC55A42800 52] iPadPro105, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC8000][00000ABC55A60000 52] iPadPro129, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC7E00][00000ABC55A65000 52] iPadPro97, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC8E00][00000ABC55A67800 52] iPadPro2_129, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC5200][00000ABC55A6A000 52] iPad5, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC8200][00000ABC55A6C800 52] iPad6, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC6A00][00000ABC55A52800 52] iPad7, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC8800][00000ABC55A80000 52] iPad8, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC8400][00000ABC55A85000 52] iPad9, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC9000][00000ABC55A87800 52] iPad10, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC8600][00000ABC55A8A000 52] iPadPro11, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC9E00][00000ABC55A8C800 52] iPadPro2_11, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC8A00][00000ABC55A62800 52] iPadPro3_11, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC9A00][00000ABC55A90000 52] iPadPro4_11, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC8C00][00000ABC55A95000 52] iPadPro3_129, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC9800][00000ABC55A97800 52] iPadPro4_129, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC9200][00000ABC55A9A000 52] iPadPro5_129, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCA000][00000ABC55A9C800 52] iPadPro6_129, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC9600][00000ABC55A82800 52] AppleTV, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCAE00][00000ABC55AA0000 52] AppleTV4K, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC9C00][00000ABC55AA5000 52] AppleTV2_4K, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCAA00][00000ABC55AA7800 52] TVOS, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCBC00][00000ABC55AAC800 52] Mac, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCBE00][00000ABC55AAA000 52] MacEditor, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCB000][00000ABC55A92800 52] MacClient, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCA400][00000ABC55AB0000 52] MacServer, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCC200][00000ABC55AB7800 52] Linux, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCC400][00000ABC55AB5000 52] LinuxEditor, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC5A00][00000ABC55ABA000 52] LinuxArm64Editor, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC1400][00000ABC55ABC800 52] LinuxArm64, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC1A00][00000ABC55AA2800 52] LinuxClient, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC9400][00000ABC55AC0000 52] LinuxArm64Client, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DC4600][00000ABC55AC5000 52] LinuxServer, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCC600][00000ABC55AC7800 52] LinuxArm64Server, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCCE00][00000ABC55ACA000 52] Android, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCC800][00000ABC55ACC800 52] Android_Preview_OpenGL, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCAC00][00000ABC55AB2800 52] Android_Preview_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCB600][00000ABC55AD0000 52] Android_Low, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCA600][00000ABC55AD5000 52] Android_Mid, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCB400][00000ABC55AD7800 52] Android_High, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCB200][00000ABC55ADA000 52] Android_Default, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCD000][00000ABC55ADC800 52] Android_Adreno4xx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCCC00][00000ABC55AC2800 52] Android_Adreno5xx_Low, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCD800][00000ABC55A70000 52] Android_Adreno5xx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCA800][00000ABC55A75000 52] Android_Adreno6xx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCCA00][00000ABC55A77800 52] Android_Adreno6xx_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCDE00][00000ABC55A7A000 52] Android_Adreno7xx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCA200][00000ABC55A7C800 52] Android_Adreno7xx_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCD400][00000ABC55AD2800 52] Android_Mali_T6xx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCE000][00000ABC55AE0000 52] Android_Mali_T7xx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCDA00][00000ABC55AE5000 52] Android_Mali_T8xx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCE800][00000ABC55AE7800 52] Android_Mali_G71, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCC000][00000ABC55AEA000 52] Android_Mali_G72, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCDC00][00000ABC55AEC800 52] Android_Mali_G72_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCEE00][00000ABC55A72800 52] Android_Mali_G76, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCBA00][00000ABC55AF0000 52] Android_Mali_G76_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCE400][00000ABC55AF5000 52] Android_Mali_G77, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCF000][00000ABC55AF7800 52] Android_Mali_G77_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCEA00][00000ABC55AFA000 52] Android_Mali_G78, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCF800][00000ABC55AFC800 52] Android_Mali_G78_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCB800][00000ABC55AE2800 52] Android_Mali_G710, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCEC00][00000ABC55B00000 52] Android_Mali_G710_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCFE00][00000ABC55B05000 52] Android_Xclipse_920, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCD200][00000ABC55B07800 52] Android_Xclipse_920_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC53DCF400][00000ABC55B0A000 52] Android_Vulkan_SM5, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC52A8FE00][00000ABC55B0C800 52] Android_PowerVR_G6xxx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC4925D000][00000ABC55AF2800 52] Android_PowerVR_GT7xxx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC55B20000][00000ABC55B10000 52] Android_PowerVR_GE8xxx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC55B21400][00000ABC55B15000 52] Android_PowerVR_GM9xxx, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC55B20800][00000ABC55B17800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC55B20600][00000ABC55B1A000 52] Android_TegraK1, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC55B21800][00000ABC55B1C800 52] Android_Unknown_Vulkan, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC55B21C00][00000ABC55B02800 52] Oculus_Quest, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC55B22000][00000ABC55B30000 52] Oculus_Quest2, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: 	[00000ABC55B21A00][00000ABC55B35000 52] HoloLens, 
[2022.12.10-10.47.09:810][  0]LogDeviceProfileManager: Active device profile: [00000ABC53DC3E00][00000ABC48482800 52] WindowsEditor
[2022.12.10-10.47.09:810][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.12.10-10.47.09:813][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../GitProd/YinGameplayAbilitySystemTest/YinProject/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.10-10.47.09:842][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.10-10.47.09:842][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../GitProd/YinGameplayAbilitySystemTest/YinProject/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.10-10.47.09:862][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.10-10.47.10:255][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=r21e, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="InstalledSdk_InvalidVersionExists, Platform_ValidHostPrerequisites")
[2022.12.10-10.47.10:263][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Valid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=1369.102.2.1, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2022.12.10-10.47.10:263][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.10-10.47.10:263][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.10-10.47.10:263][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2022.12.10-10.47.10:310][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/GitProd/YinGameplayAbilitySystemTest/YinProject/YinProject.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/GitProd/YinGameplayAbilitySystemTest/YinProject/Intermediate/TurnkeyReport_1.log" -log="D:/GitProd/YinGameplayAbilitySystemTest/YinProject/Intermediate/TurnkeyLog_1.log" -project="D:/GitProd/YinGameplayAbilitySystemTest/YinProject/YinProject.uproject"  -Device=Win64@DESKTOP-6K75T0R'
[2022.12.10-10.47.10:310][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/GitProd/YinGameplayAbilitySystemTest/YinProject/YinProject.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/GitProd/YinGameplayAbilitySystemTest/YinProject/Intermediate/TurnkeyReport_1.log" -log="D:/GitProd/YinGameplayAbilitySystemTest/YinProject/Intermediate/TurnkeyLog_1.log" -project="D:/GitProd/YinGameplayAbilitySystemTest/YinProject/YinProject.uproject"  -Device=Win64@DESKTOP-6K75T0R" -nocompile -nocompileuat ]
[2022.12.10-10.47.11:538][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2022.12.10-10.47.12:310][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
